,location
953,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/235.tiff
954,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/236.tiff
955,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/237.tiff
956,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/238.tiff
957,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/239.tiff
958,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/24.tiff
959,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/240.tiff
960,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/241.tiff
961,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/242.tiff
962,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/243.tiff
963,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/244.tiff
964,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/245.tiff
965,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/246.tiff
966,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/247.tiff
967,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/248.tiff
968,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/249.tiff
969,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/25.tiff
970,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/250.tiff
971,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/251.tiff
972,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/252.tiff
973,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/253.tiff
974,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/254.tiff
975,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/255.tiff
976,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/256.tiff
977,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/257.tiff
978,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/258.tiff
979,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/259.tiff
980,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/26.tiff
981,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/260.tiff
982,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/261.tiff
983,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/262.tiff
984,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/263.tiff
985,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/264.tiff
986,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/265.tiff
987,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/266.tiff
988,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/267.tiff
989,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/268.tiff
990,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/269.tiff
991,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/27.tiff
992,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/270.tiff
993,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/271.tiff
994,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/272.tiff
995,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/273.tiff
996,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/274.tiff
997,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/275.tiff
998,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/276.tiff
999,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/277.tiff
1000,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/278.tiff
1001,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/279.tiff
1002,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/28.tiff
1003,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/280.tiff
1004,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/281.tiff
1005,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/282.tiff
1006,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/283.tiff
1007,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/284.tiff
1008,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/285.tiff
1009,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/286.tiff
1010,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/287.tiff
1011,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/288.tiff
1012,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/289.tiff
1013,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/29.tiff
1014,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/290.tiff
1015,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/291.tiff
1016,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/292.tiff
1017,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/293.tiff
1018,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/294.tiff
1019,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/295.tiff
1020,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/296.tiff
1021,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/297.tiff
1022,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/298.tiff
1023,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/299.tiff
1024,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/3.tiff
1025,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/30.tiff
1026,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/300.tiff
1027,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/301.tiff
1028,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/302.tiff
1029,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/303.tiff
1030,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/304.tiff
1031,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/305.tiff
1032,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/306.tiff
1033,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/307.tiff
1034,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/308.tiff
1035,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/309.tiff
1036,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/31.tiff
1037,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/310.tiff
1038,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/311.tiff
1039,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/312.tiff
1040,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/313.tiff
1041,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/314.tiff
1042,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/315.tiff
1043,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/316.tiff
1044,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/317.tiff
1045,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/318.tiff
1046,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/319.tiff
1047,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/32.tiff
1048,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/320.tiff
1049,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/321.tiff
1050,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/322.tiff
1051,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/323.tiff
1052,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/324.tiff
1053,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/325.tiff
1054,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/326.tiff
1055,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/327.tiff
1056,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/328.tiff
1057,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/329.tiff
1058,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/33.tiff
1059,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/330.tiff
1060,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/331.tiff
1061,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/332.tiff
1062,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/333.tiff
1063,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/334.tiff
1064,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/335.tiff
1065,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/34.tiff
1066,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/35.tiff
1067,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/36.tiff
1068,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/37.tiff
1069,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/38.tiff
1070,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/39.tiff
1071,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/4.tiff
1072,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/40.tiff
1073,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/41.tiff
1074,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/42.tiff
1075,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/43.tiff
1076,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/44.tiff
1077,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/45.tiff
1078,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/46.tiff
1079,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/47.tiff
1080,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/48.tiff
1081,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/49.tiff
1082,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/5.tiff
1083,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/50.tiff
1084,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/51.tiff
1085,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/52.tiff
1086,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/53.tiff
1087,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/54.tiff
1088,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/55.tiff
1089,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/56.tiff
1090,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/57.tiff
1091,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/58.tiff
1092,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/59.tiff
1093,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/6.tiff
1094,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/60.tiff
1095,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/61.tiff
1096,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/62.tiff
1097,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/63.tiff
1098,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/64.tiff
1099,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/65.tiff
1100,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/66.tiff
1101,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/67.tiff
1102,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/68.tiff
1103,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/69.tiff
1104,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/7.tiff
1105,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/70.tiff
1106,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/71.tiff
1107,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/72.tiff
1108,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/73.tiff
1109,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/74.tiff
1110,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/75.tiff
1111,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/76.tiff
1112,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/77.tiff
1113,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/78.tiff
1114,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/79.tiff
1115,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/8.tiff
1116,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/80.tiff
1117,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/81.tiff
1118,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/82.tiff
1119,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/83.tiff
1120,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/84.tiff
1121,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/85.tiff
1122,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/86.tiff
1123,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/87.tiff
1124,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/88.tiff
1125,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/89.tiff
1126,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/9.tiff
1127,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/90.tiff
1128,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/91.tiff
1129,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/92.tiff
1130,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/93.tiff
1131,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/94.tiff
1132,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/95.tiff
1133,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/96.tiff
1134,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/97.tiff
1135,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/98.tiff
1136,fullsampledata/subset3mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987/99.tiff
1137,fullsampledata/subset4mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720/0.tiff
1138,fullsampledata/subset4mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720/1.tiff
1139,fullsampledata/subset4mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720/10.tiff
1140,fullsampledata/subset4mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720/100.tiff
1141,fullsampledata/subset4mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720/101.tiff
